Week;El_App_WT
3768;126.72422
3769;131.14038
3770;121.47773
3771;122.51664
3772;121.96850
3773;111.70090
3774;105.33072
3775;110.63891
3776;95.60455
3777;87.45505
3778;94.81275
3779;81.29055
3780;69.93583
3781;67.81887
3782;71.84778
3783;72.41055
3784;73.27648
3785;71.07583
3786;79.06873
3787;95.90865
3788;84.22271
3789;103.42691
3790;109.08380
3791;112.20037
3792;112.46775
3793;113.40882
3794;114.57864
3795;109.40041
3796;92.19769
3797;80.18916
3798;52.12274
3799;89.86284
3800;75.11740
3801;68.46193
3802;63.39330
3803;93.27969
3804;101.68735
3805;101.28313
3806;106.08069
3807;100.55008
3808;108.46813
3809;110.34593
3810;120.58768
3811;113.82278
3812;109.44955
3813;112.72583
3814;100.62815
3815;95.94302
3816;83.06556
3817;78.62455
3818;64.01042
3819;52.76989
3820;66.99801
3821;56.04141
3822;40.52983
3823;26.13350
3824;30.32844
3825;15.84197
3826;41.10419
3827;44.80787
3828;18.79178
3829;17.95057
3830;25.39586
3831;26.93947
3832;29.87097
3833;24.24075
3834;24.29456
3835;28.36423
3836;26.48001
3837;28.98016
3838;28.96589
3839;28.59079
3840;38.08286
3841;40.53147
3842;59.80678
3843;85.59726
3844;89.83499
3845;93.93675
3846;89.13541
3847;85.90075
3848;88.52515
3849;53.39395
3850;53.92453
3851;50.66034
3852;34.05366
3853;47.80965
3854;48.93478
3855;27.22055
3856;17.78266
3857;19.95875
3858;20.93958
3859;11.73334
3860;11.78568
3861;25.80703
3862;16.99603
3863;23.83401
3864;16.88603
3865;21.87175
3866;34.74607
3867;18.48180
3868;8.94353
3869;10.59972
3870;13.68350
3871;21.89008
3872;25.04617
3873;29.20965
3874;44.65689
3875;67.85663
3876;71.86585
3877;77.00118
3878;62.82662
3879;53.30893
3880;53.43181
3881;42.95803
3882;34.44896
3883;44.02292
3884;20.59428
3885;16.36619
3886;14.20120
3887;25.39263
3888;35.64698
3889;36.35509
3890;29.04499
3891;35.72615
3892;48.09243
3893;26.81833
3894;22.56887
3895;6.19225
3896;10.19906
3897;25.85627
3898;40.11481
3899;55.45233
3900;43.77436
3901;52.03925
3902;60.67457
3903;61.16466
3904;52.18217
3905;47.32223
3906;45.16443
3907;37.90870
3908;38.31931
3909;30.08051
3910;21.50407
3911;16.27114
3912;11.68761
3913;19.48601
3914;16.69282
3915;13.80225
3916;20.68801
3917;17.22193
3918;28.82043
3919;50.49702
3920;65.38916
3921;52.41788
3922;61.98786
3923;62.24505
3924;48.91191
3925;52.43795
3926;55.08072
3927;36.84276
3928;22.15600
3929;13.63854
3930;29.41157
3931;29.09969
3932;23.04475
3933;30.53542
3934;30.49783
3935;21.10140
3936;32.04099
3937;29.28237
3938;39.26414
3939;47.40192
3940;30.35881
3941;20.85492
3942;15.62069
3943;13.92713
3944;16.90531
3945;14.39305
3946;35.99257
3947;51.12570
3948;64.17689
3949;86.18406
3950;78.13525
3951;72.93806
3952;70.53859
3953;52.02589
3954;67.38244
3955;68.50212
3956;68.14313
3957;61.47776
3958;60.14895
3959;66.31698
3960;88.71756
3961;99.64622
3962;104.19498
3963;110.10889
3964;117.18127
3965;127.97286
3966;136.74667
3967;148.49053
3968;144.60695
3969;147.52225
3970;167.59635
3971;181.25362
3972;169.51687
3973;155.41006
3974;157.97353
3975;159.46474
3976;148.77409
3977;121.99852
3978;131.48432
3979;146.09569
3980;165.49166
3981;169.54433
3982;188.57758
3983;208.60675
3984;206.93654
3985;207.20543
3986;200.99950
3987;199.06406
3988;185.21856
3989;170.44916
3990;145.06097
3991;156.26940
3992;156.56673
3993;153.24330
3994;147.34478
3995;128.52904
3996;126.61593
3997;125.04087
3998;126.02593
3999;126.55103
4000;131.73734
4001;150.67207
4002;138.88666
4003;128.82277
4004;122.02998
4005;133.70927
4006;131.19739
4007;143.62046
4008;145.44732
4009;141.25674
4010;120.10335
4011;119.90661
4012;124.80289
4013;105.81101
4014;97.96663
4015;78.74860
4016;80.69860
4017;84.69118
4018;90.73719
4019;78.34905
4020;76.09170
4021;79.68203
4022;87.83610
4023;79.01306
4024;76.69838
4025;64.92144
4026;77.45943
4027;81.59148
4028;96.66701
4029;116.24777
4030;106.75031
4031;98.78681
4032;105.37680
4033;91.78981
4034;68.09758
4035;52.98223
4036;47.67570
4037;38.99311
4038;32.71931
4039;21.27537
4040;13.44619
4041;29.80324
4042;37.80462
4043;36.62023
4044;22.86045
4045;20.75152
4046;15.11021
4047;11.81834
4048;11.17801
4049;13.12765
4050;24.12361
4051;42.44260
4052;57.40609
4053;79.17822
4054;81.74523
4055;84.64562
4056;92.93265
4057;78.39300
4058;62.98732
4059;79.78285
4060;76.58828
4061;73.69984
4062;57.49399
4063;49.95349
4064;55.32366
4065;60.44314
4066;54.53958
4067;52.91285
4068;41.35832
4069;37.75720
4070;41.13361
4071;57.71413
4072;45.12868
4073;29.97406
4074;15.65680
4075;27.14062
4076;27.39002
4077;20.84011
4078;29.47950
4079;27.79519
4080;29.92793
4081;22.32143
4082;20.61918
4083;26.90023
4084;13.62890
4085;16.43569
4086;12.91024
4087;22.77130
4088;38.66753
4089;39.66055
4090;37.07299
4091;30.54641
4092;30.00967
4093;13.14916
4094;7.01338
4095;10.40224
4096;10.93168
4097;10.15509
4098;22.13009
4099;16.26457
4100;15.75947
4101;15.11011
4102;7.97397
4103;10.38341
4104;14.88074
4105;12.37683
4106;15.02001
4107;18.95524
4108;22.59549
4109;39.79142
4110;49.21327
4111;55.68012
4112;59.92416
4113;67.67020
4114;65.11174
4115;60.92894
4116;74.46874
4117;86.07922
4118;102.11541
4119;95.13452
4120;116.88265
4121;118.03964
4122;145.45249
4123;146.76752
4124;159.36503
4125;154.97055
4126;156.30668
4127;152.38386
4128;119.68899
4129;111.07444
4130;124.84231
4131;153.72316
4132;157.37968
4133;168.49436
4134;176.35230
4135;192.24478
4136;201.33168
4137;202.36975
4138;191.16237
4139;185.37895
4140;170.59941
4141;186.53570
4142;202.47567
4143;205.25447
4144;212.97719
4145;219.05910
4146;204.85812
4147;198.09491
4148;199.43426
4149;209.90718
4150;198.34180
4151;187.64493
4152;200.52328
4153;218.58961
4154;215.79234
4155;219.78585
4156;223.66855
4157;203.33471
4158;196.03296
4159;207.89483
4160;196.35308
4161;183.92548
4162;176.71208
4163;203.94673
4164;209.22568
4165;225.83540
4166;219.26938
4167;207.88727
4168;214.22958
4169;231.91250
4170;217.61718
4171;204.93182
4172;205.19083
4173;193.67878
4174;202.73721
4175;231.87790
4176;232.08309
4177;226.56594
4178;205.91603
4179;188.31933
4180;187.27872
4181;177.16286
4182;186.44064
4183;191.19260
4184;183.12090
4185;185.06863
4186;191.81971
4187;199.21240
4188;203.31588
4189;211.47076
4190;200.36568
4191;197.71698
4192;181.71281
4193;157.31457
4194;154.19120
4195;165.66335
4196;168.15489
4197;173.15463
4198;185.43336
4199;187.49729
4200;179.07918
4201;191.69942
4202;211.03868
4203;211.13396
4204;212.57854
4205;214.53509
4206;230.08629
4207;237.95079
4208;235.95947
